"date","AAPL","SPY","QQQ","XLK"
2023-11-22,0.00350837726189646,0.00385333039768376,0.00408453634713535,0.0044479441106855
2023-11-24,-0.00702886267914771,0.00061507131901184,-0.00141097431608816,-0.00195040025837834
2023-11-27,-0.000948097742648812,-0.00180245388554834,-0.000873290515363223,-5.41549181996004e-05
2023-11-28,0.00320896940078086,0.000989583354431112,0.00261742803633958,0.00189636940106919
2023-11-29,-0.00542450911619063,-0.000703680266963325,-0.000974528691243925,0.000757306760375442
2023-11-30,0.00305818405773284,0.0039296961088251,-0.00251695316341749,0.00145938188109795
2023-12-01,0.00676829144563573,0.00589857159179097,0.00285080716257458,0.00226568297493035
2023-12-04,-0.00950975067677629,-0.00526324133957345,-0.00932713731712109,-0.0122525965754514
2023-12-05,0.0208446642994815,-0.000197214083853758,0.00250782795223792,0.00598207824635111
2023-12-06,-0.00570339488597149,-0.00403784410019092,-0.00580064162678262,-0.00849482994008799
2023-12-07,0.0100882179848689,0.0076014621824303,0.0138754780575301,0.0120673441977095
2023-12-08,0.00738509485540195,0.00428996368727663,0.00444680494395833,0.00850078550247169
2023-12-11,-0.0130114960243635,0.00388198623407465,0.00850584546299604,0.00869427123367306
2023-12-12,0.00788892615274062,0.00455681439701383,0.00793275455359588,0.00661699087083711
2023-12-13,0.0165535937398076,0.0136959807930799,0.0126370165472744,0.00877231097232123
2023-12-14,0.000757520225681318,0.00320422615136451,-0.000867093844972189,-0.00246121540562072
2023-12-15,-0.00272946551996878,-0.00164795272087925,0.00482223528997228,0.00502058169729924
2023-12-18,-0.00853972534410197,0.00560939300963792,0.00627896229224145,0.00298604566910843
2023-12-19,0.00534576052638691,0.00606239934930297,0.00509649492158104,0.00379755695937511
2023-12-20,-0.010771698916594,-0.0139541045792253,-0.0149712586243842,-0.0152258108380003
2023-12-21,-0.000770278197480323,0.00943714139498564,0.0115682874251748,0.0111673951899682
2023-12-22,-0.0055627420086326,0.00200771327265592,0.00149496076775257,0.00130248382123455
2023-12-26,-0.0028452196463844,0.00421364515238931,0.00610302967547049,0.00415697019765471
2023-12-27,0.000517893346263953,0.0018064024709501,0.00203358485791139,-5.19118716546529e-05
2023-12-28,0.00222377047378419,0.000377706906704134,-0.000486164414861712,0.00119208780487057
2023-12-29,-0.00543872046890037,-0.00289918488858909,-0.00433705856094946,-0.00306061892336729
2024-01-02,-0.0364428074843941,-0.00561203576978553,-0.0170671015337316,-0.0265332887572098
2024-01-03,-0.00751579837167959,-0.00820021064844934,-0.0106379003046344,-0.0102422731535441
2024-01-04,-0.0127814616437512,-0.00322627413568366,-0.00515984665550118,-0.00735743763106811
2024-01-05,-0.00402104344807963,0.00136866431392058,0.00118541786284521,-0.000271485705075847
2024-01-08,0.0238872465560771,0.0141749770339699,0.020457369239919,0.0247827102712037
2024-01-09,-0.00226593541208775,-0.00151814744008671,0.00197353019660351,0.00158807760388768
2024-01-10,0.00565544778079907,0.00563940087482173,0.00675458046273469,0.00848071155872354
2024-01-11,-0.00322780264297595,-0.000440638197447996,0.00207879951966561,0.00507507987503075
2024-01-12,0.00177650171095589,0.000692410258194442,0.000512795481868444,0.00323024916043657
2024-01-16,-0.0123935437306457,-0.00367786434644835,-9.76442697693258e-05,0.00249383925838753
2024-01-17,-0.00518693394004632,-0.00557413516025385,-0.00565680632398458,-0.00494162825847955
2024-01-18,0.0320513976337633,0.00885330364059467,0.0140943727026013,0.0200818576486794
2024-01-19,0.0154137616763812,0.0123892181129248,0.0196369890239483,0.0227883499402699
2024-01-22,0.0120899390071862,0.00211215468616377,0.00130489040471815,0.00438679355929938
2024-01-23,0.00663112955071821,0.00291216881523759,0.00414106358050237,0.00402069286423057
2024-01-24,-0.0034900696008151,0.00109260087503049,0.00553390366088813,0.0068622965231242
2024-01-25,-0.00169798859198522,0.00542410449125619,0.00122036153970839,0.00417332359192635
2024-01-26,-0.00905369190480876,-0.00127127076433542,-0.00597524698034935,-0.0115809902038615
2024-01-29,-0.00359225584326328,0.00788824366135543,0.0101882678229215,0.00912833361174226
2024-01-30,-0.0194335004191801,-0.000773791410511926,-0.00667879577324815,-0.0082859072790189
2024-01-31,-0.0195475000104945,-0.0164517240246136,-0.0197804714502574,-0.0212218184276516
2024-02-01,0.0132523868593717,0.0130032033943905,0.0117066747581216,0.0125172757602092
2024-02-02,-0.00541960253789142,0.0104722691896129,0.0167592209205045,0.0102882735489391
2024-02-05,0.00979829470940174,-0.00364784122217277,-0.00130619276994715,0.00227182648327773
2024-02-06,0.00859479274634811,0.00289911131304788,-0.00200903685862741,-0.00459867071208198
2024-02-07,0.000580827323712008,0.00830577981244396,0.0102374100977993,0.0131461421792132
2024-02-08,-0.00577134845852889,0.000441589872038683,0.00185039932575481,0.00312555242760482
2024-02-09,0.00408576572151009,0.00576282510500725,0.0097947289860203,0.0133684006404708
2024-02-12,-0.00904255420867184,-0.000439051828280412,-0.00392022565899097,-0.00763093808113702
2024-02-13,-0.0113385215873807,-0.0138687162002995,-0.0157197860327463,-0.0171146610301891
2024-02-14,-0.00482128831213924,0.00904649581168027,0.0108381648705542,0.010401559613725
2024-02-15,-0.00157617155473755,0.00687603643832357,0.00297338587304807,-0.00210094712998643
2024-02-16,-0.00846586577806896,-0.00499235234735451,-0.00910891810139258,-0.00923799937194314
2024-02-20,-0.00412244664573169,-0.00552065508064103,-0.00757701463159055,-0.0102213450036217
2024-02-21,0.00417710280015537,0.000905472680427621,-0.00400974009830612,-0.00630380167418654
2024-02-22,0.0111812261505708,0.0204843082547734,0.0288554292019736,0.0321987557405041
2024-02-23,-0.0100847578529466,0.000689296392930139,-0.00294904520427419,-0.00233556970773474
2024-02-26,-0.007479155284976,-0.0036692407084491,-0.000526878816924814,0.000973917602886232
2024-02-27,0.00808154453264187,0.00185608683513205,0.00240237827117706,0.000875474484812955
2024-02-28,-0.00664725955533285,-0.00132251489946267,-0.00533868556023886,-0.00472756376637928
2024-02-29,-0.00370004305983507,0.00358845949942044,0.00853290509816951,0.0110766803306142
2024-03-01,-0.00604860891857317,0.00934453423179704,0.0149447320266267,0.0180979472651979
2024-03-04,-0.0257089867782252,-0.0010730356758204,-0.00357469141945721,0
2024-03-05,-0.0288532865367044,-0.0100444068496222,-0.0181125786910812,-0.0248847806458548
2024-03-06,-0.00589543425858441,0.00505433456991966,0.00626406920897793,0.00789767758935866
2024-03-07,-0.000709851842310094,0.00987757027097125,0.0150641053201408,0.0156577110059812
2024-03-08,0.010184591231674,-0.00602023340716595,-0.0145401973295112,-0.0149823793394352
2024-03-11,0.0117622722023407,-0.000860355585559525,-0.00371965867415369,-0.00275270456928389
2024-03-12,0.00277454648251307,0.0107000237738077,0.0142333056156065,0.0202975198353839
2024-03-13,-0.0121968316426075,-0.00156888123494969,-0.00771576087727865,-0.0108636058227587
2024-03-14,0.0108683888806427,-0.00197859557960811,-0.00252437916413228,0.000191668820620272
2024-03-15,-0.00219902644540948,-0.00689026843738549,-0.0119581584069959,-0.0152026627364208
2024-03-18,0.00635205605379152,0.0059255032401051,0.00949206347727571,0.00490311080482275
2024-03-19,0.0134937148954215,0.00554182696508754,0.00248863143604439,0.0051731080089521
2024-03-20,0.0146020254914143,0.00920670793397793,0.0117869348526858,0.011125657873615
2024-03-21,-0.0417155203752611,0.00329928327934681,0.00472104979324239,0.000714983363986121
2024-03-22,0.00529613255713723,-0.00189761265878463,0.00114310868257483,0.000333567570889315
2024-03-25,-0.00833518687636747,-0.00276659695521086,-0.00363587547406841,-0.00664391082736238
2024-03-26,-0.00669466761825621,-0.0018487399412086,-0.00324280798085486,-0.00413298891900205
2024-03-27,0.0209906809910816,0.00836868914623334,0.00340022885644498,0.00509173005151986
2024-03-28,-0.0106152985860311,-0.00019105724541113,-0.00184498416004519,-0.00215846159904132
2024-04-01,-0.00849180279733908,-0.00174132684353712,0.00211470162794836,0.00278113596881191
2024-04-02,-0.00702320626420416,-0.00637843486518452,-0.00866759752667168,-0.00967087443475467
2024-04-03,0.00478581580451731,0.00109787205892165,0.00224177499820843,0.00265562324347801
2024-04-04,-0.00490440743674636,-0.0122811362289923,-0.0154087062816561,-0.0159421743863906
2024-04-05,0.00449171239315138,0.0103926659086646,0.0117149877342531,0.0113994069528509
2024-04-08,-0.00668581734700702,0.000559036976995664,0.000295099985752501,-0.00116336335994127
2024-04-09,0.00721643294674212,0.00115606359407217,0.00369270054460547,0.00503069926233035
2024-04-10,-0.0112016585717409,-0.0100634531670369,-0.00876679709487327,-0.0123313547001187
2024-04-11,0.0423608850597086,0.00751864930532253,0.0158420803288779,0.0197824392706165
2024-04-12,0.00858958769234075,-0.0138993593068442,-0.0160701081639187,-0.0163200825658629
2024-04-15,-0.022106138804137,-0.0126071831566135,-0.0165879180621076,-0.0191680954227849
2024-04-16,-0.0193532939734125,-0.00182539051653752,9.27860162747152e-05,0.00119026893925067
2024-04-17,-0.00818069810223321,-0.00593594479758597,-0.0122765248409973,-0.0145281331058111
2024-04-18,-0.0057308514817187,-0.00205982591392484,-0.00572265463605959,-0.0114813318721065
2024-04-19,-0.0122875822373274,-0.00876658696984922,-0.0209061284674483,-0.0208173640768976
2024-04-22,0.00507784736921746,0.00916692543746667,0.0100064544861151,0.00889393811581929
2024-04-23,0.00637136197182642,0.0117968431179865,0.0148124916293684,0.0147174594077821
2024-04-24,0.0126222193330596,-0.000474827061118788,0.00338201752750233,0.00455501958074134
2024-04-25,0.00513425855935701,-0.0038060702620859,-0.00484149076128482,-0.00217355710494527
2024-04-26,-0.00347903787264681,0.0094292339311135,0.015313746383681,0.0112220525185895
2024-04-29,0.0245053236388157,0.00353523269482281,0.00405204686249494,0.00429443121421524
2024-04-30,-0.0184398018777863,-0.0159681028754184,-0.0190361330154962,-0.0222701006581758
2024-05-01,-0.00606552176102948,-0.00325230871484994,-0.00725679174574534,-0.0102937752116548
2024-05-02,0.0217928699353234,0.00930985291050312,0.0126823988012861,0.0143107329670338
2024-05-03,0.0580955254121145,0.01231914014914,0.0198994353555992,0.0274785721282962
2024-05-06,-0.00914867403333375,0.0102740211017167,0.0108936850215517,0.0116815713985217
2024-05-07,0.00379013711892107,0.00110269375551564,0.000159033386016638,-0.00327475951087131
2024-05-08,0.00186230444693436,9.65983093985656e-05,-0.000590732726766241,0.002835657430178
2024-05-09,0.00996454009492087,0.00574526909006767,0.00217918685277763,-0.000293093709671233
2024-05-10,-0.00691413597846324,0.00128740005185257,0.00235542745705697,0.00370448187786465
2024-05-13,0.0174916188536391,0.000134298453242643,0.00230472207627574,0.00470818557345254
2024-05-14,0.00615429680072932,0.00457772857735339,0.00641158568119859,0.00882254022234807
2024-05-15,0.0121440754765851,0.0123069641486371,0.0155094366902677,0.0222615266870134
2024-05-16,0.000632143750469716,-0.00205975930974223,-0.00203332780909005,-0.00347976621871116
2024-05-17,0.00015813577989654,0.00143651128692657,-0.000486946274855349,-0.00221626912720119
2024-05-20,0.00614303285650664,0.00115162749459685,0.00694840655279716,0.0116865997624842
2024-05-21,0.00683399932674256,0.00244958196744616,0.00195465212416046,0.00163184660286664
2024-05-22,-0.00756706616568792,-0.00288343115204892,-0.000197618119486265,0.00223358002761564
2024-05-23,-0.0212828621414349,-0.0073312046473859,-0.00450850561552407,-0.00816743736811443
2024-05-24,0.0164519999339499,0.00659472052617005,0.00941192123959222,0.00839990368033128
2024-05-28,5.27839628334803e-05,0.000698625754802507,0.00377063651351239,0.00421992577609753
2024-05-29,0.00157769144751185,-0.00702726243129437,-0.00707328977967414,-0.0063599653329085
2024-05-30,0.0052413620094871,-0.00665585788413292,-0.0107712925324961,-0.0230836667135437
2024-05-31,0.00500612773076536,0.00906680574957974,-0.00186197634376573,0.00157140301925907
2024-06-03,0.00921613024216494,0.000815145909137449,0.00535507777194688,0.00251878356683477
2024-06-04,0.00164775211028445,0.00111714681053154,0.00273266106407455,0.00208621235043882
2024-06-05,0.00779058623834583,0.0118153416721869,0.0199593083305265,0.0219707010972163
2024-06-06,-0.00712193201925171,-1.88748889717871e-05,-0.000345221277935792,-0.00334169942019091
2024-06-07,0.0123159139525848,-0.00121648151344989,-0.000885323999630927,0.00232180486288946
2024-06-10,-0.0193333778405984,0.00308500768402542,0.00403109217889419,0.00254764554169906
2024-06-11,0.0701313277047841,0.00240521008070527,0.00683935612216313,0.0184274728757945
2024-06-12,0.0281776749378384,0.00817956724725111,0.0130127835225053,0.021878118159159
2024-06-13,0.00547612391685082,0.00201148569086218,0.00540549196034945,0.00787852132998523
2024-06-14,-0.0082019479936708,0.000608431713012614,0.00516800088355041,0.00374049183096492
2024-06-17,0.0194805416340076,0.00792720824523396,0.0121753001497655,0.0150399129638465
2024-06-18,-0.0110452276351829,0.00253749826778016,0.000309226123826889,0.00125394466401652
2024-06-20,-0.0217476617742314,-0.00272014068468618,-0.00773786602632143,-0.0112991024529894
2024-06-21,-0.0104993656193013,-0.00134173667385706,-0.00268297850419685,-0.0017496798849832
2024-06-24,0.00312777157354382,-0.00325580517591817,-0.0114498368901774,-0.0248219500952978
2024-06-25,0.00445819486460142,0.00384347370947413,0.0113706520781562,0.0181775085270246
2024-06-26,0.019796072659986,0.00124737810659692,0.00206312540657994,-0.00114850578284464
2024-06-27,0.00397803710928368,0.00157533469809223,0.00257797784129821,0.00048599380289005
2024-06-28,-0.0163877191195478,-0.00394305709380749,-0.00520458354401843,-0.00053029848242403
2024-07-01,0.0286890282323577,0.0020559091383987,0.00584800891389747,0.00753029925666127
2024-07-02,0.016109486345778,0.0067073475803916,0.0104449126812964,0.00498890234942895
2024-07-03,0.00579423100524057,0.00445259269340514,0.00830257766352815,0.0133984114675956
2024-07-05,0.0213899733998364,0.00574992181944456,0.0103728681057742,0.00305356870357354
2024-07-08,0.00651758806459668,0.00115343142837698,0.00237538296339324,0.00680418766232993
2024-07-09,0.00376768284881646,0.000971587362031734,0.000864349768245454,-0.000810576295169341
2024-07-10,0.0186290406799383,0.00984686875764673,0.0103724654814812,0.0144082030485864
2024-07-11,-0.0234946635083553,-0.00865995500095895,-0.0221742176696731,-0.0253522307125573
2024-07-12,0.0129663624748222,0.00628770493303943,0.00585758745040721,0.0088930081747618
2024-07-15,0.0166047192046097,0.00274629025884199,0.00268423221278535,0.00179488023033336
2024-07-16,0.00179025683753053,0.00591271220240586,0.000382918627574114,-0.00333572827116679
2024-07-17,-0.0256214754000785,-0.0141203511756318,-0.0297943687051161,-0.039673184805225
2024-07-18,-0.0207486331283997,-0.00771466020314104,-0.00474380502370764,8.90705665943514e-05
2024-07-19,0.000579844422717635,-0.00666256132678988,-0.00890312230334445,-0.0157666704052293
2024-07-22,-0.00156155815974923,0.0102571818602852,0.0147879410158289,0.0234029490238674
2024-07-23,0.00467737807177393,-0.00157007663194442,-0.00353095573406659,-0.00398831904558428
2024-07-24,-0.029175838416398,-0.0229231637490379,-0.0365294006067005,-0.0422662849228681
2024-07-25,-0.00481618875576739,-0.00522393004992594,-0.0110888769995361,-0.0107580536948202
2024-07-26,0.00215882325185657,0.0111374173897163,0.010203712114496,0.01260931105152
2024-07-29,0.00128375751706944,0.000587514592188754,0.00200662394077256,-0.00444861666665108
2024-07-30,0.00256279269725468,-0.00507931949317353,-0.0138265000367843,-0.0254465085281268
2024-07-31,0.0148794406026083,0.0161240386014478,0.0291642465834547,0.0414792379020108
2024-08-01,-0.0168925354504763,-0.0142622067683895,-0.0245196482808216,-0.0380074440792217
2024-08-02,0.00684577846597723,-0.0187938751106538,-0.024021107012663,-0.0285074692893517
2024-08-05,-0.0493656276756766,-0.0295562058460606,-0.0302696575126822,-0.0338813078164675
2024-08-06,-0.00979606699141833,0.00917730627695246,0.00950964978117774,0.0135011949292441
2024-08-07,0.0124208433515944,-0.00670648264242146,-0.0108888269930389,-0.0163349475626893
2024-08-08,0.0164964156513001,0.0228540851550738,0.0301324328487382,0.0366663247085963
2024-08-09,0.0136425133757232,0.00440011614738811,0.0052087176463127,0.00448406484867103
2024-08-12,0.00710471933594636,0.000525149929127444,0.00215127231797663,0.00813682940292537
2024-08-13,0.017046880838639,0.0163118487423404,0.0245099137655735,0.0302641490436804
2024-08-14,0.00203154178951781,0.00314992933444369,0.000324269833333446,0.00546063443257783
2024-08-15,0.0134399971718127,0.0169949277203321,0.0249493169952952,0.0283583396210139
2024-08-16,0.00590097632362774,0.00223948413285147,0.00128482283156117,0.00167249406844316
2024-08-19,-0.000708210335991666,0.00951589834943167,0.0130505996365953,0.0163516462301692
2024-08-20,0.00274092277631777,-0.00162716054769252,-0.00210080661179202,-0.00351650889723043
2024-08-21,-0.000485601273015668,0.0034302336888361,0.00465326255128939,0.00586889949369329
2024-08-22,-0.00829404157272595,-0.00787925310182036,-0.0159818544039689,-0.0232762256632615
2024-08-23,0.0102355760500483,0.0105693343958269,0.0107871527019325,0.0160688905664292
2024-08-26,0.00149777293792841,-0.00238676531934257,-0.00975588899195667,-0.0126263549291776
2024-08-27,0.00373451215447229,0.00137235170838235,0.00298297000282233,0.0060408756703465
2024-08-28,-0.00677639308609734,-0.00582210075337564,-0.011412364211723,-0.0138944950041626
2024-08-29,0.0144650091959049,8.9301201373182e-05,-0.00146493561839645,-0.00906470379035618
2024-08-30,-0.00344378195625339,0.00950068691960571,0.0118488503521288,0.0132035029496507
2024-09-03,-0.0275822097052645,-0.0207936171316074,-0.0308312591444446,-0.047019374882824
2024-09-04,-0.00865602311670255,-0.00204881529590484,-0.00260188645376136,-0.00257233879781893
2024-09-05,0.00690387394277181,-0.00243525681963419,0.000933175754922466,-0.00152716842016698
2024-09-06,-0.00703973800812641,-0.0169733275867792,-0.0271525943574193,-0.0262798928275929
2024-09-09,0.000407606481688916,0.0111340394079482,0.0127775327984363,0.0162463776005275
2024-09-10,-0.00362817622778877,0.00434622811525287,0.0091994794126915,0.0148462373495342
2024-09-11,0.0115186320093112,0.0102065847286541,0.0214828074568212,0.0335624530584937
2024-09-12,0.000493824918845753,0.00838818230820326,0.00976836033182593,0.00824023990380685
2024-09-13,-0.00121268333438884,0.00520908006513476,0.00446986367609625,0.00500263374455034
2024-09-16,-0.0281682669571426,0.00147572627468673,-0.00442770247740665,-0.00381787877443074
2024-09-17,0.0021702511432462,0.000408428142247175,0.000528200188421479,-0.0019600807583009
2024-09-18,0.0178299240047437,-0.00297023242653438,-0.00433900276182708,-0.00916725202555213
2024-09-19,0.0363951382380208,0.0169205309104123,0.0249698920487829,0.029267715461299
2024-09-20,-0.00293179624477524,-0.00173009864805529,-0.00190517714036176,-0.00488620571932064
2024-09-23,-0.00760983488921951,0.00249578759656011,0.00264719693049997,-0.000184558723844042
2024-09-24,0.00396608643025331,0.00285729189029826,0.00481200651918812,0.0068207740069326
2024-09-25,-0.0044078636375966,-0.00220800964133794,0.00092663049384889,0.00285796868163768
2024-09-26,0.00506750923951405,0.00395674299638138,0.00748510033754357,0.0131572151314963
2024-09-27,0.00118580734129825,-0.00145134294279892,-0.00557259926422482,-0.00937388510258863
2024-09-30,0.0226143018724789,0.00399919035091756,0.00270819389410359,0.00292771828899774
2024-10-01,-0.029574555299396,-0.0089988655787332,-0.0140303501902661,-0.0246638214793169
2024-10-02,0.00251650270636006,0.000422203715783276,0.00141199679600668,0.00737302828140063
2024-10-03,-0.00490652855537022,-0.00182996064161145,-0.000747407240333509,0.00413766959411355
2024-10-04,0.00499479412311477,0.00904638248154122,0.0118280475191757,0.0110690179228818
2024-10-07,-0.0227885069806595,-0.00908170602601466,-0.01076951846371,-0.00690374760881252
2024-10-08,0.0182367237478003,0.00941332710995901,0.0148242302648933,0.018510003027072
2024-10-09,0.0165604520188491,0.00690249639039564,0.00783753144007981,0.0111260545206084
2024-10-10,-0.00218063458729567,-0.00175156979832458,-0.0011360678676402,-0.000260308695736455
2024-10-11,-0.00652662822576744,0.00597026802369172,0.00156172178160485,0.00173444671509326
2024-10-14,0.0163455597339466,0.00814508642829459,0.00835659831349034,0.012956822366009
2024-10-15,0.010964286559374,-0.00780005121134764,-0.0134569938170959,-0.0222281180814603
2024-10-16,-0.00889116451536065,0.00433699609816696,0.000122266525431236,0.00310005969673899
2024-10-17,0.00159499156422704,8.58937488441569e-05,0.000692352461696188,0.00304686168462709
2024-10-18,0.0122017916120578,0.0038391693187716,0.00653334164802022,0.00355756644546368
2024-10-21,0.00627808206305058,-0.00164363004137424,0.00191941731556344,0.00466625059462977
2024-10-22,-0.00262508304653331,-0.000531214069337871,0.00108922399451217,-0.00103494624672251
2024-10-23,-0.0218603403621707,-0.00917936756059223,-0.0154423464084452,-0.0144295934208127
2024-10-24,-0.000823669318406495,0.00216046687405136,0.00807613484607916,0.00292877364165012
2024-10-25,0.00363662137086695,-0.000345572032432351,0.00607501560844703,0.00518072112432044
2024-10-28,0.00856277414376994,0.00308666154873372,0.000161568398691969,-0.000303971008595028
2024-10-29,0.00115601663264364,0.00161707146273304,0.00956248071882904,0.0133757630657421
2024-10-30,-0.015395825994589,-0.00302968698640971,-0.00758629851886905,-0.0160288496639485
2024-10-31,-0.0183773166884595,-0.0197979922261045,-0.0255667714562398,-0.0326242888694654
2024-11-01,-0.0133686572796181,0.00421170710252383,0.00737168046037251,0.00748633307459379
2024-11-04,-0.00404560098054052,-0.002156324883412,-0.00291740506997673,-0.000759579969807689
2024-11-05,0.00646525264336173,0.0120194009335322,0.0126762156572031,0.013980672254327
2024-11-06,-0.00327240873720136,0.0245614753482943,0.0268008596171514,0.0280740875143159
2024-11-07,0.0211469822459689,0.00770232197738885,0.0156215202930996,0.0172913094828049
2024-11-08,-0.00118891403738797,0.00432235678554349,0.00116791295065255,-0.00109570155881578
2024-11-11,-0.0121015306003551,0.000952536053360653,-0.000583785972753326,-0.00553894492842755
2024-11-12,0,-0.00311137910192727,-0.00181158116931091,0.00127101088722803
2024-11-13,0.00396129580401805,0.000485859358544616,-0.00128757393761969,-0.00347835854704392
2024-11-14,0.013676558918351,-0.006450968617016,-0.00697401669963327,-0.00340530548394113
2024-11-15,-0.0142097050383141,-0.0128914837095593,-0.0241142922981119,-0.0251285537761508
2024-11-18,0.0133328228985796,0.0040890386026069,0.00692354269037043,0.00323027693804701
2024-11-19,0.00113976324815024,0.003648809581418,0.00685624158311882,0.00816016204412051
2024-11-20,0.00314899342773511,0.00033877034917662,-0.000576222087941503,-0.000864997916107946
2024-11-21,-0.0020982267711096,0.00535388956787752,0.00359073876378524,0.0101160156683404
2024-11-22,0.00589018625561355,0.00309460123196104,0.00160276784682623,0.000513970828651011
2024-11-25,0.0129663935258675,0.00338646945298482,0.00158044734197471,-4.27658157855504e-05
2024-11-26,0.00936045669754471,0.00520790024177042,0.00535487746066199,0.00499622136491684
2024-11-27,-0.000553314623702228,-0.00303479211235658,-0.00790463630102867,-0.0136384142877448
2024-11-29,0.0101640336431998,0.00619283513675839,0.00874852338435339,0.00924120968632192
